asset,date,open,high,low,close,volume,data_source
SPY,2025-02-28,585.5599975585938,594.719970703125,582.4400024414062,594.1799926757812,88744100,YahooFinance
SPY,2025-03-03,596.1799926757812,597.3400268554688,579.9000244140625,583.77001953125,74249200,YahooFinance
SPY,2025-03-04,579.7100219726562,585.3900146484375,572.25,576.8599853515625,109648200,YahooFinance
SPY,2025-03-05,576.6900024414062,584.8800048828125,573.0800170898438,583.0599975585938,71230500,YahooFinance
SPY,2025-03-06,575.47998046875,580.1699829101562,570.1199951171875,572.7100219726562,80094900,YahooFinance
SPY,2025-03-07,570.9000244140625,577.3900146484375,565.6300048828125,575.9199829101562,81158800,YahooFinance
SPY,2025-03-10,567.5900268554688,569.5399780273438,555.5900268554688,560.5800170898438,99326600,YahooFinance
SPY,2025-03-11,559.4000244140625,564.02001953125,552.02001953125,555.9199829101562,88102100,YahooFinance
SPY,2025-03-12,562.1699829101562,563.1099853515625,553.6900024414062,558.8699951171875,69588200,YahooFinance
SPY,2025-03-13,558.489990234375,559.1099853515625,549.6799926757812,551.4199829101562,74079400,YahooFinance
SPY,2025-03-14,556.1099853515625,563.8300170898438,551.489990234375,562.8099975585938,62660300,YahooFinance
SPY,2025-03-17,562.7899780273438,569.7100219726562,562.3499755859375,567.1500244140625,49008700,YahooFinance
SPY,2025-03-18,564.7999877929688,565.02001953125,559.0599975585938,561.02001953125,66041400,YahooFinance
SPY,2025-03-19,562.8300170898438,570.9500122070312,561.6300048828125,567.1300048828125,66556000,YahooFinance
SPY,2025-03-20,563.3300170898438,570.5700073242188,562.5999755859375,565.489990234375,62958200,YahooFinance
SPY,2025-03-21,559.280029296875,564.8900146484375,558.030029296875,563.97998046875,83763000,YahooFinance
SPY,2025-03-24,570.7999877929688,575.1500244140625,570.2000122070312,574.0800170898438,58766800,YahooFinance
SPY,2025-03-25,575.2999877929688,576.4099731445312,573.6900024414062,575.4600219726562,38355700,YahooFinance
SPY,2025-03-26,575.1900024414062,576.3300170898438,567.1900024414062,568.5900268554688,51848300,YahooFinance
SPY,2025-03-27,567.1799926757812,570.9000244140625,564.9400024414062,567.0800170898438,42164200,YahooFinance
SPY,2025-03-28,565.530029296875,566.27001953125,555.0700073242188,555.6599731445312,71662700,YahooFinance
SPY,2025-03-31,549.8300170898438,560.7100219726562,546.8699951171875,559.3900146484375,95328200,YahooFinance
SPY,2025-04-01,557.4500122070312,562.9400024414062,553.6799926757812,560.969970703125,54609600,YahooFinance
SPY,2025-04-02,555.0499877929688,567.4199829101562,554.8099975585938,564.52001953125,76014500,YahooFinance
SPY,2025-04-03,545.1099853515625,547.969970703125,536.7000122070312,536.7000122070312,125986000,YahooFinance
SPY,2025-04-04,523.6699829101562,525.8699951171875,505.05999755859375,505.2799987792969,217965100,YahooFinance
SPY,2025-04-07,489.19000244140625,523.1699829101562,481.79998779296875,504.3800048828125,256611400,YahooFinance
SPY,2025-04-08,521.8599853515625,524.97998046875,489.1600036621094,496.4800109863281,165816600,YahooFinance
SPY,2025-04-09,493.44000244140625,548.6199951171875,493.04998779296875,548.6199951171875,241867300,YahooFinance
SPY,2025-04-10,532.1699829101562,533.5,509.32000732421875,524.5800170898438,162331200,YahooFinance
SPY,2025-04-11,523.010009765625,536.4299926757812,520.0700073242188,533.9400024414062,97866300,YahooFinance
SPY,2025-04-14,544.0499877929688,544.280029296875,533.8599853515625,539.1199951171875,68034000,YahooFinance
SPY,2025-04-15,539.6699829101562,543.22998046875,536.8099975585938,537.6099853515625,56892900,YahooFinance
SPY,2025-04-16,531.6799926757812,537.8900146484375,520.2899780273438,525.6599731445312,83484800,YahooFinance
SPY,2025-04-17,527.6400146484375,531.1699829101562,523.9099731445312,526.4099731445312,79868100,YahooFinance
SPY,2025-04-21,521.1599731445312,521.7000122070312,508.4599914550781,513.8800048828125,69368100,YahooFinance
SPY,2025-04-22,520.1400146484375,529.2999877929688,519.1900024414062,527.25,75948100,YahooFinance
SPY,2025-04-23,540.4299926757812,545.4299926757812,533.8800048828125,535.4199829101562,90590700,YahooFinance
SPY,2025-04-24,536.719970703125,547.4299926757812,535.4500122070312,546.6900024414062,64150400,YahooFinance
SPY,2025-04-25,546.6500244140625,551.0499877929688,543.6900024414062,550.6400146484375,61119600,YahooFinance
SPY,2025-04-28,551.3900146484375,553.5499877929688,545.02001953125,550.8499755859375,47613800,YahooFinance
SPY,2025-04-29,548.9099731445312,555.4500122070312,548.5499877929688,554.3200073242188,47775100,YahooFinance
SPY,2025-04-30,547.5700073242188,556.52001953125,541.52001953125,554.5399780273438,93101500,YahooFinance
SPY,2025-05-01,560.3699951171875,564.0700073242188,557.8599853515625,558.469970703125,63186100,YahooFinance
SPY,2025-05-02,564.72998046875,568.3800048828125,562.3800048828125,566.760009765625,60717300,YahooFinance
SPY,2025-05-05,562.5700073242188,566.6500244140625,561.7000122070312,563.510009765625,38659200,YahooFinance
SPY,2025-05-06,557.9299926757812,563.3499755859375,556.9600219726562,558.7999877929688,48264700,YahooFinance
SPY,2025-05-07,560.1500244140625,563.8200073242188,556.0399780273438,561.1500244140625,55588000,YahooFinance
SPY,2025-05-08,565.239990234375,570.3099975585938,561.7000122070312,565.0599975585938,65130800,YahooFinance
SPY,2025-05-09,566.47998046875,567.5,562.760009765625,564.3400268554688,37603400,YahooFinance
SPY,2025-05-12,581.469970703125,583.0,577.0399780273438,582.989990234375,78993600,YahooFinance
SPY,2025-05-13,583.4099731445312,589.0800170898438,582.8400268554688,586.8400268554688,67947200,YahooFinance
SPY,2025-05-14,587.8099975585938,588.97998046875,585.5399780273438,587.5900268554688,66283500,YahooFinance
SPY,2025-05-15,585.5599975585938,590.969970703125,585.0999755859375,590.4600219726562,71268100,YahooFinance
SPY,2025-05-16,591.25,594.5,589.280029296875,594.2000122070312,76052100,YahooFinance
SPY,2025-05-19,588.0999755859375,595.5399780273438,588.0999755859375,594.8499755859375,68168500,YahooFinance
SPY,2025-05-20,593.0900268554688,594.0499877929688,589.5999755859375,592.8499755859375,60614500,YahooFinance
SPY,2025-05-21,588.4400024414062,592.5800170898438,581.8200073242188,582.8599853515625,95197700,YahooFinance
SPY,2025-05-22,582.6599731445312,586.6199951171875,581.4099731445312,583.0900268554688,70860400,YahooFinance
SPY,2025-05-23,575.97998046875,581.8099975585938,575.5999755859375,579.1099853515625,76029000,YahooFinance
SPY,2025-05-27,586.0700073242188,591.3099975585938,578.4299926757812,591.1500244140625,72588500,YahooFinance
SPY,2025-05-28,591.5599975585938,592.77001953125,586.989990234375,587.72998046875,68445500,YahooFinance
SPY,2025-05-29,593.0599975585938,593.2000122070312,586.0700073242188,590.0499877929688,69973300,YahooFinance
SPY,2025-05-30,588.9299926757812,591.1300048828125,583.239990234375,589.3900146484375,90601200,YahooFinance
SPY,2025-06-02,587.760009765625,592.7899780273438,585.0599975585938,592.7100219726562,61630500,YahooFinance
SPY,2025-06-03,592.3400268554688,597.0800170898438,591.8499755859375,596.0900268554688,63606200,YahooFinance
SPY,2025-06-04,596.9600219726562,597.9500122070312,595.489990234375,595.9299926757812,57314200,YahooFinance
SPY,2025-06-05,597.6300048828125,599.0,591.0499877929688,593.0499877929688,92278700,YahooFinance
SPY,2025-06-06,598.6599731445312,600.8300170898438,596.8599853515625,599.1400146484375,66588700,YahooFinance
SPY,2025-06-09,599.719970703125,601.25,598.489990234375,599.6799926757812,53016400,YahooFinance
SPY,2025-06-10,600.219970703125,603.469970703125,599.0900268554688,603.0800170898438,66247000,YahooFinance
SPY,2025-06-11,604.1900024414062,605.0599975585938,599.27001953125,601.3599853515625,73658200,YahooFinance
SPY,2025-06-12,600.010009765625,603.75,599.52001953125,603.75,64129000,YahooFinance
SPY,2025-06-13,598.5,601.8499755859375,595.47998046875,597.0,89506000,YahooFinance
SPY,2025-06-16,600.4000244140625,604.4500122070312,600.219970703125,602.6799926757812,79984100,YahooFinance
SPY,2025-06-17,600.2100219726562,601.75,596.760009765625,597.530029296875,82209400,YahooFinance
SPY,2025-06-18,598.4400024414062,601.219970703125,596.469970703125,597.4400024414062,76605000,YahooFinance
SPY,2025-06-20,598.3800048828125,599.4600219726562,592.8599853515625,594.280029296875,94051400,YahooFinance
SPY,2025-06-23,595.0399780273438,600.5399780273438,591.8900146484375,600.1500244140625,87426000,YahooFinance
SPY,2025-06-24,604.3300170898438,607.8499755859375,603.4099731445312,606.780029296875,67735300,YahooFinance
SPY,2025-06-25,607.9099731445312,608.6099853515625,605.5399780273438,607.1199951171875,62114800,YahooFinance
SPY,2025-06-26,608.989990234375,612.3099975585938,608.3699951171875,611.8699951171875,78548400,YahooFinance
SPY,2025-06-27,612.8800048828125,616.3900146484375,610.8300170898438,614.9099731445312,86258400,YahooFinance
SPY,2025-06-30,617.3800048828125,619.219970703125,615.0399780273438,617.8499755859375,92502500,YahooFinance
SPY,2025-07-01,616.3599853515625,618.8300170898438,615.52001953125,617.6500244140625,70030100,YahooFinance
SPY,2025-07-02,617.239990234375,620.489990234375,616.6099853515625,620.4500122070312,66510400,YahooFinance
SPY,2025-07-03,622.4500122070312,626.280029296875,622.4299926757812,625.3400268554688,51065800,YahooFinance
SPY,2025-07-07,623.3599853515625,624.030029296875,617.8699951171875,620.6799926757812,74814500,YahooFinance
SPY,2025-07-08,621.3499755859375,622.1099853515625,619.52001953125,620.3400268554688,59024600,YahooFinance
SPY,2025-07-09,622.77001953125,624.719970703125,620.9099731445312,624.0599975585938,66113300,YahooFinance
SPY,2025-07-10,624.2000122070312,626.8699951171875,623.010009765625,625.8200073242188,57529000,YahooFinance
SPY,2025-07-11,622.739990234375,624.8599853515625,621.530029296875,623.6199951171875,63670200,YahooFinance
SPY,2025-07-14,623.1599731445312,625.1599731445312,621.7999877929688,624.8099975585938,51898500,YahooFinance
SPY,2025-07-15,627.52001953125,627.8599853515625,622.0599975585938,622.1400146484375,74317300,YahooFinance
SPY,2025-07-16,623.739990234375,624.72998046875,618.0499877929688,624.219970703125,88987500,YahooFinance
SPY,2025-07-17,624.4000244140625,628.4000244140625,624.1799926757812,628.0399780273438,68885700,YahooFinance
SPY,2025-07-18,629.2999877929688,629.469970703125,626.4600219726562,627.5800170898438,65621600,YahooFinance
SPY,2025-07-21,628.77001953125,631.5399780273438,628.3400268554688,628.77001953125,63375000,YahooFinance
SPY,2025-07-22,629.0999755859375,629.72998046875,626.1900024414062,628.8599853515625,60046300,YahooFinance
SPY,2025-07-23,631.5499877929688,634.2100219726562,629.72998046875,634.2100219726562,70511000,YahooFinance
SPY,2025-07-24,634.5999755859375,636.1500244140625,633.989990234375,634.4199829101562,71307100,YahooFinance
SPY,2025-07-25,635.0900268554688,637.5800170898438,634.8400268554688,637.0999755859375,56865400,YahooFinance
SPY,2025-07-28,637.47998046875,638.0399780273438,635.5399780273438,636.9400024414062,54917100,YahooFinance
SPY,2025-07-29,638.3499755859375,638.6699829101562,634.3400268554688,635.260009765625,60556300,YahooFinance
SPY,2025-07-30,635.9199829101562,637.6799926757812,631.5399780273438,634.4600219726562,80418900,YahooFinance
SPY,2025-07-31,639.4600219726562,639.8499755859375,630.77001953125,632.0800170898438,103385200,YahooFinance
SPY,2025-08-01,626.2999877929688,626.3400268554688,619.2899780273438,621.719970703125,140103600,YahooFinance
SPY,2025-08-04,625.6699829101562,631.219970703125,625.5800170898438,631.1699829101562,73218000,YahooFinance
SPY,2025-08-05,631.7899780273438,632.6099853515625,627.0399780273438,627.969970703125,68051400,YahooFinance
SPY,2025-08-06,629.0499877929688,633.4400024414062,628.1300048828125,632.780029296875,64357500,YahooFinance
SPY,2025-08-07,636.239990234375,636.97998046875,629.1099853515625,632.25,74205800,YahooFinance
SPY,2025-08-08,634.0599975585938,637.6500244140625,633.739990234375,637.1799926757812,64051600,YahooFinance
SPY,2025-08-11,637.4600219726562,638.9500122070312,634.6599731445312,635.9199829101562,58742300,YahooFinance
SPY,2025-08-12,638.2899780273438,642.8499755859375,636.7899780273438,642.6900024414062,64730800,YahooFinance
SPY,2025-08-13,644.9099731445312,646.1900024414062,642.6799926757812,644.8900146484375,60092800,YahooFinance
SPY,2025-08-14,642.7899780273438,645.6199951171875,642.3400268554688,644.9500122070312,59327500,YahooFinance
SPY,2025-08-15,645.989990234375,646.0900268554688,642.52001953125,643.4400024414062,68592500,YahooFinance
SPY,2025-08-18,642.8599853515625,644.0,642.1799926757812,643.2999877929688,43804900,YahooFinance
SPY,2025-08-19,643.1199951171875,644.1099853515625,638.47998046875,639.8099975585938,69750700,YahooFinance
SPY,2025-08-20,639.4000244140625,639.6599731445312,632.9500122070312,638.1099853515625,88890300,YahooFinance
SPY,2025-08-21,636.280029296875,637.969970703125,633.8099975585938,635.5499877929688,54805800,YahooFinance
SPY,2025-08-22,637.760009765625,646.5,637.25,645.3099975585938,84083200,YahooFinance
SPY,2025-08-25,644.0399780273438,645.2899780273438,642.3499755859375,642.469970703125,51274300,YahooFinance
SPY,2025-08-26,642.2000122070312,645.510009765625,641.5700073242188,645.1599731445312,51581600,YahooFinance
SPY,2025-08-27,644.5700073242188,647.3699951171875,644.4199829101562,646.6300048828125,48341100,YahooFinance
SPY,2025-08-28,647.239990234375,649.47998046875,645.3400268554688,648.9199829101562,61519500,YahooFinance
SPY,2025-08-29,647.469970703125,647.8400268554688,643.1400146484375,645.0499877929688,74522200,YahooFinance
SPY,2025-09-02,637.5,640.489990234375,634.9199829101562,640.27001953125,81983500,YahooFinance
SPY,2025-09-03,642.6699829101562,644.2100219726562,640.4600219726562,643.739990234375,70820900,YahooFinance
SPY,2025-09-04,644.4199829101562,649.1500244140625,643.510009765625,649.1199951171875,65219200,YahooFinance
SPY,2025-09-05,651.47998046875,652.2100219726562,643.3300170898438,647.239990234375,85178900,YahooFinance
SPY,2025-09-08,648.6199951171875,649.8400268554688,647.22998046875,648.8300170898438,63133100,YahooFinance
SPY,2025-09-09,648.969970703125,650.8599853515625,647.219970703125,650.3300170898438,66133900,YahooFinance
SPY,2025-09-10,653.6199951171875,654.5499877929688,650.6300048828125,652.2100219726562,78034500,YahooFinance
SPY,2025-09-11,654.1799926757812,658.3300170898438,653.5900268554688,657.6300048828125,69934400,YahooFinance
SPY,2025-09-12,657.5999755859375,659.1099853515625,656.9000244140625,657.4099731445312,72780100,YahooFinance
SPY,2025-09-15,659.6400146484375,661.0399780273438,659.3400268554688,660.9099731445312,63772400,YahooFinance
SPY,2025-09-16,661.469970703125,661.780029296875,659.2100219726562,660.0,61169000,YahooFinance
SPY,2025-09-17,660.010009765625,661.719970703125,654.2999877929688,659.1799926757812,101952200,YahooFinance
SPY,2025-09-18,661.8900146484375,664.8900146484375,660.27001953125,662.260009765625,90459200,YahooFinance
SPY,2025-09-19,662.3300170898438,664.5499877929688,660.3699951171875,663.7000122070312,97945600,YahooFinance
SPY,2025-09-22,662.2000122070312,667.2899780273438,662.1699829101562,666.8400268554688,69452200,YahooFinance
SPY,2025-09-23,666.719970703125,667.3400268554688,661.97998046875,663.2100219726562,81708900,YahooFinance
SPY,2025-09-24,664.510009765625,664.6099853515625,659.6699829101562,661.0999755859375,68082200,YahooFinance
SPY,2025-09-25,657.9400024414062,659.4099731445312,654.4099731445312,658.0499877929688,89622100,YahooFinance
SPY,2025-09-26,659.510009765625,662.3699951171875,657.8800048828125,661.8200073242188,69179200,YahooFinance
SPY,2025-09-29,664.3599853515625,665.280029296875,661.8599853515625,663.6799926757812,73499000,YahooFinance
SPY,2025-09-30,662.9299926757812,666.6500244140625,661.6099853515625,666.1799926757812,86288000,YahooFinance
SPY,2025-10-01,663.1699829101562,669.3699951171875,663.0599975585938,668.4500122070312,72545400,YahooFinance
SPY,2025-10-02,670.4500122070312,670.5700073242188,666.780029296875,669.219970703125,56896000,YahooFinance
SPY,2025-10-03,669.989990234375,672.6799926757812,668.1599731445312,669.2100219726562,70494400,YahooFinance
SPY,2025-10-06,671.6199951171875,672.510009765625,669.4600219726562,671.6099853515625,54623300,YahooFinance
SPY,2025-10-07,672.5399780273438,672.989990234375,667.6699829101562,669.1199951171875,72020100,YahooFinance
SPY,2025-10-08,670.25,673.2100219726562,669.4199829101562,673.1099853515625,60702200,YahooFinance
SPY,2025-10-09,673.530029296875,673.9400024414062,669.2100219726562,671.1599731445312,66501900,YahooFinance
SPY,2025-10-10,672.1300048828125,673.9500122070312,652.8400268554688,653.02001953125,159422600,YahooFinance
SPY,2025-10-13,660.6500244140625,665.1300048828125,659.77001953125,663.0399780273438,79560500,YahooFinance
SPY,2025-10-14,657.1699829101562,665.8300170898438,653.1699829101562,662.22998046875,88779600,YahooFinance
SPY,2025-10-15,666.8200073242188,670.22998046875,658.9299926757812,665.1699829101562,81702600,YahooFinance
SPY,2025-10-16,666.8200073242188,668.7100219726562,657.1099853515625,660.6400146484375,110563300,YahooFinance
SPY,2025-10-17,659.5,665.760009765625,658.1400146484375,664.3900146484375,96500900,YahooFinance
SPY,2025-10-20,667.3200073242188,672.2100219726562,667.27001953125,671.2999877929688,60493400,YahooFinance
SPY,2025-10-21,671.4400024414062,672.989990234375,669.97998046875,671.2899780273438,56249000,YahooFinance
SPY,2025-10-22,672.0,672.0,663.2999877929688,667.7999877929688,80564000,YahooFinance
SPY,2025-10-23,668.1199951171875,672.7100219726562,667.7999877929688,671.760009765625,65604500,YahooFinance
SPY,2025-10-24,676.4600219726562,678.469970703125,675.6500244140625,677.25,74356500,YahooFinance
SPY,2025-10-27,682.72998046875,685.5399780273438,682.1199951171875,685.239990234375,63339800,YahooFinance
SPY,2025-10-28,687.0499877929688,688.9099731445312,684.8300170898438,687.0599975585938,61738100,YahooFinance
SPY,2025-10-29,688.719970703125,689.7000122070312,682.8699951171875,687.3900146484375,85657100,YahooFinance
SPY,2025-10-30,683.9000244140625,685.9400024414062,679.8300170898438,679.8300170898438,76335800,YahooFinance
SPY,2025-10-31,685.0399780273438,685.0800170898438,679.239990234375,682.0599975585938,87164100,YahooFinance
SPY,2025-11-03,685.6699829101562,685.7999877929688,679.9400024414062,683.3400268554688,57315000,YahooFinance
SPY,2025-11-04,676.1099853515625,679.9600219726562,674.5800170898438,675.239990234375,78427000,YahooFinance
SPY,2025-11-05,674.97998046875,680.8599853515625,674.1699829101562,677.5800170898438,74402400,YahooFinance
SPY,2025-11-06,676.469970703125,677.3800048828125,668.719970703125,670.3099975585938,85035300,YahooFinance
SPY,2025-11-07,667.9099731445312,671.0800170898438,661.2100219726562,670.969970703125,100592400,YahooFinance
SPY,2025-11-10,677.239990234375,682.1799926757812,675.030029296875,681.4400024414062,75842900,YahooFinance
SPY,2025-11-11,679.9500122070312,683.5700073242188,678.72998046875,683.0,58953400,YahooFinance
SPY,2025-11-12,684.7899780273438,684.9600219726562,680.9500122070312,683.3800048828125,62312500,YahooFinance
SPY,2025-11-13,680.5,680.8599853515625,670.52001953125,672.0399780273438,103457800,YahooFinance
SPY,2025-11-14,665.3800048828125,675.6599731445312,663.27001953125,671.9299926757812,96846700,YahooFinance
SPY,2025-11-17,669.7000122070312,673.7100219726562,662.1699829101562,665.6699829101562,90456100,YahooFinance
SPY,2025-11-18,662.0999755859375,665.1199951171875,655.8599853515625,660.0800170898438,114467500,YahooFinance
SPY,2025-11-19,660.780029296875,667.3400268554688,658.75,662.6300048828125,94703000,YahooFinance
SPY,2025-11-20,672.9099731445312,675.5599975585938,651.8900146484375,652.530029296875,165293500,YahooFinance
SPY,2025-11-21,655.0499877929688,664.5499877929688,650.8499755859375,659.030029296875,123956200,YahooFinance
SPY,2025-11-24,662.6900024414062,670.0599975585938,661.5900268554688,668.72998046875,80437900,YahooFinance
SPY,2025-11-25,668.6300048828125,676.2100219726562,664.47998046875,675.02001953125,81077100,YahooFinance
SPY,2025-11-26,677.6300048828125,681.7000122070312,676.719970703125,679.6799926757812,71879600,YahooFinance
SPY,2025-11-28,680.8599853515625,683.6699829101562,680.5,683.3900146484375,49212000,YahooFinance
SPY,2025-12-01,678.8099975585938,682.989990234375,678.739990234375,680.27001953125,61201200,YahooFinance
SPY,2025-12-02,681.9199829101562,683.8200073242188,679.3300170898438,681.530029296875,62953800,YahooFinance
SPY,2025-12-03,680.5700073242188,684.9099731445312,679.6900024414062,683.8900146484375,57238500,YahooFinance
SPY,2025-12-04,685.2999877929688,685.3699951171875,681.3400268554688,684.3900146484375,61970300,YahooFinance
SPY,2025-12-05,685.469970703125,688.3900146484375,684.5800170898438,685.6900024414062,79241000,YahooFinance
SPY,2025-12-08,686.5900268554688,686.6400146484375,681.5700073242188,683.6300048828125,55231500,YahooFinance
SPY,2025-12-09,683.1500244140625,685.3900146484375,682.5900268554688,683.0399780273438,58310100,YahooFinance
SPY,2025-12-10,682.5599975585938,688.969970703125,681.3099975585938,687.5700073242188,85671300,YahooFinance
SPY,2025-12-11,685.1400146484375,689.25,682.1699829101562,689.1699829101562,86173700,YahooFinance
SPY,2025-12-12,688.1699829101562,688.8800048828125,679.1699829101562,681.760009765625,113160300,YahooFinance
SPY,2025-12-15,685.739990234375,685.760009765625,679.25,680.72998046875,90811000,YahooFinance
SPY,2025-12-16,679.22998046875,681.0800170898438,674.97998046875,678.8699951171875,122030600,YahooFinance
SPY,2025-12-17,679.8900146484375,680.4400024414062,671.2000122070312,671.4000244140625,110625200,YahooFinance
SPY,2025-12-18,677.5999755859375,680.739990234375,674.9000244140625,676.469970703125,108650100,YahooFinance
SPY,2025-12-19,676.5900268554688,681.0900268554688,676.469970703125,680.5900268554688,103599500,YahooFinance
SPY,2025-12-22,683.9400024414062,685.3599853515625,680.5900268554688,684.8300170898438,69556700,YahooFinance
SPY,2025-12-23,683.9199829101562,688.2000122070312,683.8699951171875,687.9600219726562,64840000,YahooFinance
SPY,2025-12-24,687.9500122070312,690.8300170898438,687.7999877929688,690.3800048828125,39445600,YahooFinance
SPY,2025-12-26,690.6400146484375,691.6599731445312,689.27001953125,690.3099975585938,41613300,YahooFinance
SPY,2025-12-29,687.5399780273438,689.2000122070312,686.0700073242188,687.8499755859375,62559500,YahooFinance
SPY,2025-12-30,687.4500122070312,688.5599975585938,686.5800170898438,687.010009765625,47160700,YahooFinance
SPY,2025-12-31,687.1400146484375,687.3599853515625,681.7100219726562,681.9199829101562,74144800,YahooFinance
SPY,2026-01-02,685.7100219726562,686.8699951171875,679.8200073242188,683.1699829101562,89377200,YahooFinance
SPY,2026-01-05,686.5399780273438,689.4299926757812,686.3800048828125,687.719970703125,71927200,YahooFinance
SPY,2026-01-06,687.9299926757812,692.3200073242188,687.780029296875,691.8099975585938,69273800,YahooFinance
SPY,2026-01-07,692.1900024414062,693.9600219726562,689.3200073242188,689.5800170898438,75588300,YahooFinance
SPY,2026-01-08,688.8200073242188,690.6199951171875,687.489990234375,689.510009765625,64019200,YahooFinance
SPY,2026-01-09,690.6300048828125,695.3099975585938,689.1799926757812,694.0700073242188,80125500,YahooFinance
SPY,2026-01-12,690.6799926757812,696.0900268554688,690.6300048828125,695.1599731445312,63976000,YahooFinance
SPY,2026-01-13,695.489990234375,696.0900268554688,691.3499755859375,693.77001953125,78309700,YahooFinance
SPY,2026-01-14,691.0,691.719970703125,686.0399780273438,690.3599853515625,94676700,YahooFinance
SPY,2026-01-15,694.5700073242188,695.4500122070312,691.25,692.239990234375,77862000,YahooFinance
SPY,2026-01-16,693.6599731445312,694.25,690.0999755859375,691.6599731445312,79289200,YahooFinance
SPY,2026-01-20,681.489990234375,684.77001953125,676.5700073242188,677.5800170898438,111623300,YahooFinance
SPY,2026-01-21,679.6500244140625,688.739990234375,678.1300048828125,685.4000244140625,127844500,YahooFinance
SPY,2026-01-22,689.8499755859375,691.1300048828125,686.9199829101562,688.97998046875,77112200,YahooFinance
SPY,2026-01-23,688.1500244140625,690.9600219726562,687.1599731445312,689.22998046875,63059600,YahooFinance
SPY,2026-01-26,690.489990234375,694.1300048828125,689.9199829101562,692.72998046875,60473800,YahooFinance
SPY,2026-01-27,694.1799926757812,696.530029296875,693.5700073242188,695.489990234375,55506100,YahooFinance
SPY,2026-01-28,697.0499877929688,697.8400268554688,693.9400024414062,695.4199829101562,61172200,YahooFinance
SPY,2026-01-29,696.3900146484375,697.0599975585938,684.8300170898438,694.0399780273438,97486200,YahooFinance
SPY,2026-01-30,691.7899780273438,694.2100219726562,687.1199951171875,691.969970703125,101835100,YahooFinance
SPY,2026-02-02,689.5800170898438,696.9299926757812,689.4199829101562,695.4099731445312,79286500,YahooFinance
SPY,2026-02-03,696.2100219726562,696.9600219726562,684.030029296875,689.530029296875,107904600,YahooFinance
SPY,2026-02-04,690.3499755859375,691.4500122070312,681.760009765625,686.1900024414062,105204600,YahooFinance
SPY,2026-02-05,680.9400024414062,683.6900024414062,675.7899780273438,677.6199951171875,113610800,YahooFinance
SPY,2026-02-06,681.4600219726562,692.3099975585938,680.8499755859375,690.6199951171875,89127600,YahooFinance
SPY,2026-02-09,689.4199829101562,695.8699951171875,688.3400268554688,693.9500122070312,73885200,YahooFinance
SPY,2026-02-10,694.9500122070312,696.5399780273438,691.6599731445312,692.1199951171875,65185700,YahooFinance
SPY,2026-02-11,696.3900146484375,697.1400146484375,689.1799926757812,691.9600219726562,76353900,YahooFinance
SPY,2026-02-12,694.239990234375,695.3499755859375,680.3699951171875,681.27001953125,118829000,YahooFinance
SPY,2026-02-13,681.6900024414062,686.280029296875,677.52001953125,681.75,96267500,YahooFinance
SPY,2026-02-17,680.1400146484375,684.9400024414062,675.780029296875,682.8499755859375,81354700,YahooFinance
SPY,2026-02-18,684.02001953125,689.1500244140625,682.8300170898438,686.2899780273438,73570300,YahooFinance
SPY,2026-02-19,683.8400268554688,686.1799926757812,681.5499877929688,684.47998046875,58649400,YahooFinance
SPY,2026-02-20,682.3200073242188,690.0599975585938,681.72998046875,689.4299926757812,100034000,YahooFinance
SPY,2026-02-23,687.8300170898438,690.0,680.3699951171875,682.3900146484375,90558100,YahooFinance
SPY,2026-02-24,681.9000244140625,688.3499755859375,680.0,687.3499755859375,73798700,YahooFinance
SPY,2026-02-25,690.1799926757812,693.6799926757812,690.0999755859375,693.1500244140625,56369500,YahooFinance
SPY,2026-02-26,693.280029296875,693.2999877929688,684.3499755859375,689.2999877929688,71671000,YahooFinance
SPY,2026-02-27,683.0900268554688,686.8599853515625,681.6400146484375,685.989990234375,83308900,YahooFinance
SPY,2026-03-02,678.7000122070312,688.6199951171875,678.02001953125,686.3800048828125,87477200,YahooFinance
SPY,2026-03-03,675.0599975585938,682.6099853515625,669.6599731445312,680.3300170898438,105003100,YahooFinance
SPY,2026-03-04,681.6300048828125,687.0900268554688,679.6199951171875,685.1300048828125,79182200,YahooFinance
SPY,2026-03-05,682.0800170898438,685.530029296875,675.6099853515625,681.3099975585938,106606500,YahooFinance
SPY,2026-03-06,673.4099731445312,676.1099853515625,669.760009765625,672.3800048828125,100687000,YahooFinance
SPY,2026-03-09,666.3900146484375,679.9199829101562,662.3900146484375,678.27001953125,102667700,YahooFinance
SPY,2026-03-10,677.719970703125,683.3599853515625,674.760009765625,677.1799926757812,81505300,YahooFinance
SPY,2026-03-11,677.5800170898438,680.0800170898438,673.3400268554688,676.3300170898438,68441700,YahooFinance
SPY,2026-03-12,671.1599731445312,671.6500244140625,665.8699951171875,666.0599975585938,108882200,YahooFinance
SPY,2026-03-13,669.27001953125,672.3400268554688,661.3599853515625,662.2899780273438,97200200,YahooFinance
SPY,2026-03-16,668.3800048828125,672.0700073242188,667.1199951171875,669.030029296875,82023100,YahooFinance
SPY,2026-03-17,672.3900146484375,674.4400024414062,669.7000122070312,670.7899780273438,87128000,YahooFinance
SPY,2026-03-18,668.3599853515625,669.719970703125,661.1900024414062,661.4299926757812,82062600,YahooFinance
SPY,2026-03-19,656.969970703125,662.97998046875,655.1699829101562,659.7999877929688,111272500,YahooFinance
