asset,date,close,volume,daily_return,ma20,ma60,ret20,vol20,drawdown60,rsi14,macd,macd_signal
GOOGL,2024-08-26,166.16,14190400,0.003261,164.3895,174.4895,-0.019878,0.255461,-0.172037,65.75892,-2.308827,-3.254996
GOOGL,2024-08-27,164.67999,11821900,-0.008907,164.109,174.35917,-0.032944,0.256154,-0.172037,61.124,-2.168917,-3.03778
GOOGL,2024-08-28,162.85001,16407400,-0.011112,163.6745,174.18717,-0.050659,0.256036,-0.172037,51.67076,-2.180565,-2.866337
GOOGL,2024-08-29,161.78,19699800,-0.006571,163.2255,173.987,-0.052588,0.256354,-0.172037,46.05758,-2.250198,-2.74311
GOOGL,2024-08-30,163.38,22123800,0.00989,163.0615,173.7865,-0.019681,0.246819,-0.172037,52.25302,-2.151475,-2.624783
GOOGL,2024-09-03,157.36,38945300,-0.036847,162.967,173.46367,-0.011868,0.229883,-0.176901,38.00282,-2.529838,-2.605794
GOOGL,2024-09-04,156.45,19353800,-0.005783,162.875,173.1635,-0.011624,0.229806,-0.181661,42.30166,-2.870039,-2.658643
GOOGL,2024-09-05,157.24001,18688700,0.00505,162.79,172.86733,-0.010696,0.23008,-0.181661,41.98263,-3.04085,-2.735084
GOOGL,2024-09-06,150.92,37912100,-0.040193,162.2345,172.439,-0.068568,0.257489,-0.210587,29.91994,-3.644184,-2.916904
GOOGL,2024-09-09,148.71001,39260500,-0.014643,161.4865,171.95433,-0.091403,0.255213,-0.222147,18.46913,-4.251647,-3.183853
GOOGL,2024-09-10,148.66,31118800,-0.000336,160.805,171.51267,-0.083985,0.255242,-0.222408,16.95222,-4.683117,-3.483706
GOOGL,2024-09-11,151.16,29607700,0.016817,160.155,171.0855,-0.079191,0.260225,-0.222408,24.8373,-4.768364,-3.740637
GOOGL,2024-09-12,154.69,29621500,0.023353,159.871,170.70967,-0.035418,0.267138,-0.222408,35.14837,-4.499218,-3.892353
GOOGL,2024-09-13,157.46001,29591200,0.017907,159.679,170.41583,-0.023807,0.274968,-0.222408,37.09681,-4.016106,-3.917104
GOOGL,2024-09-16,158.06,18379800,0.00381,159.434,170.11183,-0.030069,0.272369,-0.222408,37.21591,-3.543969,-3.842477
GOOGL,2024-09-17,159.32001,20715600,0.007972,159.0665,169.77333,-0.044099,0.25974,-0.222408,41.48128,-3.033161,-3.680614
GOOGL,2024-09-18,159.81,23677300,0.003076,158.698,169.44983,-0.044084,0.259745,-0.222408,44.95351,-2.559301,-3.456351
GOOGL,2024-09-19,162.14,26587700,0.01458,158.5125,169.085,-0.02237,0.265292,-0.222408,50.57361,-1.973009,-3.159683
GOOGL,2024-09-20,163.59,40896400,0.008943,158.502,168.74683,-0.001282,0.263962,-0.222408,50.3362,-1.375509,-2.802848
GOOGL,2024-09-23,161.85001,24150900,-0.010636,158.3135,168.35417,-0.022763,0.263183,-0.222408,58.33025,-1.03051,-2.448381
GOOGL,2024-09-24,162.28999,23332100,0.002718,158.12,168.02317,-0.023291,0.263073,-0.222408,61.02719,-0.71337,-2.101378
GOOGL,2024-09-25,161.49001,18869200,-0.004929,157.9605,167.66483,-0.019371,0.261872,-0.222408,58.02191,-0.520584,-1.78522
GOOGL,2024-09-26,162.73,20319300,0.007678,157.9545,167.28967,-0.000737,0.260594,-0.222408,77.58064,-0.264693,-1.481114
GOOGL,2024-09-27,163.95,21101300,0.007497,158.063,166.92517,0.013413,0.260608,-0.222408,87.31642,0.03613,-1.177665
GOOGL,2024-09-30,165.85001,20413900,0.011589,158.1865,166.51267,0.015118,0.261462,-0.222408,88.5946,0.422974,-0.857537
GOOGL,2024-10-01,166.99001,28338100,0.006874,158.668,166.14533,0.061197,0.220664,-0.222408,87.85278,0.812177,-0.523595
GOOGL,2024-10-02,165.86,17760200,-0.006767,159.1385,165.76,0.060147,0.221215,-0.222408,80.17293,1.017709,-0.215334
GOOGL,2024-10-03,165.86,15073100,0.0,159.5695,165.338,0.054821,0.221326,-0.222408,76.68366,1.167141,0.061161
GOOGL,2024-10-04,167.06,19047400,0.007235,160.3765,165.0295,0.106944,0.152583,-0.222408,77.53984,1.366643,0.322257
GOOGL,2024-10-07,162.98,22463100,-0.024422,161.09,164.66133,0.095958,0.172097,-0.222408,59.55114,1.181903,0.494187
GOOGL,2024-10-08,164.38,23072700,0.00859,161.876,164.29217,0.105745,0.171585,-0.222408,61.38518,1.135377,0.622425
GOOGL,2024-10-09,161.86,31181800,-0.01533,162.411,163.9245,0.070786,0.180184,-0.222408,49.30899,0.884959,0.674932
GOOGL,2024-10-10,162.08,14144100,0.001359,162.7805,163.60883,0.047773,0.164229,-0.222408,46.03259,0.696229,0.679191
GOOGL,2024-10-11,163.24001,15344300,0.007157,163.0695,163.368,0.036708,0.154925,-0.222408,53.76694,0.632964,0.669946
GOOGL,2024-10-14,164.96001,19016100,0.010537,163.4145,163.15633,0.043654,0.157866,-0.222408,56.76638,0.713393,0.678635
GOOGL,2024-10-15,165.46001,20247200,0.003031,163.7215,162.88617,0.038539,0.156432,-0.222408,60.21615,0.808163,0.704541
GOOGL,2024-10-16,165.16,16406000,-0.001813,163.989,162.609,0.033477,0.156922,-0.222408,56.57113,0.849272,0.733487
GOOGL,2024-10-17,162.92999,21453400,-0.013502,164.0285,162.44733,0.004872,0.157995,-0.222408,47.38461,0.693908,0.725571
GOOGL,2024-10-18,163.42,19757700,0.003007,164.02,162.383,-0.001039,0.155062,-0.222408,43.28358,0.603366,0.70113
GOOGL,2024-10-21,164.07001,20946500,0.003978,164.131,162.33417,0.013716,0.150381,-0.222408,41.70458,0.577404,0.676385
GOOGL,2024-10-22,165.14,16568100,0.006522,164.2735,162.261,0.017561,0.15165,-0.222408,47.94755,0.63584,0.668276
GOOGL,2024-10-23,162.78,18280500,-0.014291,164.338,162.13583,0.007988,0.159854,-0.222408,42.26132,0.486114,0.631844
GOOGL,2024-10-24,162.72,22412500,-0.000369,164.3375,161.98883,-6.1e-05,0.157561,-0.222408,38.43287,0.358482,0.577171
GOOGL,2024-10-25,165.27,19828900,0.015671,164.4035,161.89733,0.008051,0.165176,-0.222408,56.64539,0.457819,0.553301
GOOGL,2024-10-28,166.72,32138600,0.008774,164.447,161.89833,0.005246,0.162946,-0.222408,56.77081,0.646099,0.571861
GOOGL,2024-10-29,169.67999,42169000,0.017754,164.5815,162.07217,0.016109,0.173023,-0.222408,72.06542,1.022374,0.661963
GOOGL,2024-10-30,174.46001,68890800,0.028171,165.0115,162.34167,0.051851,0.195582,-0.222408,77.78274,1.686837,0.866938
GOOGL,2024-10-31,171.11,44769000,-0.019202,165.274,162.5445,0.031653,0.210295,-0.222408,66.08088,1.920967,1.077744
GOOGL,2024-11-01,171.28999,31796500,0.001052,165.4855,162.69883,0.02532,0.209257,-0.222408,63.80284,2.096869,1.281569
GOOGL,2024-11-04,169.24001,21492700,-0.011968,165.7985,162.79167,0.03841,0.192961,-0.222408,57.72058,2.047257,1.434706
GOOGL,2024-11-05,169.74001,18242100,0.002954,166.0665,162.91583,0.032607,0.191422,-0.222408,59.27877,2.024942,1.552754
GOOGL,2024-11-06,176.50999,33695500,0.039884,166.799,163.12167,0.09051,0.223941,-0.222408,73.23752,2.524439,1.747091
GOOGL,2024-11-07,180.75,25352900,0.024021,167.7325,163.46133,0.11519,0.234033,-0.222408,76.28148,3.225248,2.042722
GOOGL,2024-11-08,178.35001,22006200,-0.013278,168.488,163.7455,0.092563,0.243253,-0.222408,70.56453,3.546108,2.343399
GOOGL,2024-11-11,180.35001,17450400,0.011214,169.2575,164.03533,0.093295,0.243486,-0.222408,71.33242,3.916626,2.658045
GOOGL,2024-11-12,181.62,25134900,0.007042,170.0655,164.2845,0.097667,0.243563,-0.222408,77.25697,4.263594,2.979155
GOOGL,2024-11-13,178.88,23184000,-0.015086,170.7515,164.4795,0.083071,0.252715,-0.222408,71.69713,4.268273,3.236978
GOOGL,2024-11-14,175.58,31007500,-0.018448,171.384,164.64167,0.077641,0.257846,-0.222408,63.56937,3.960048,3.381592
GOOGL,2024-11-15,172.49001,32504600,-0.017599,171.8375,164.7865,0.055501,0.268898,-0.222408,57.27985,3.426938,3.390661
GOOGL,2024-11-18,175.3,20135300,0.016291,172.399,164.94783,0.068446,0.273109,-0.222408,57.11755,3.194365,3.351402
GOOGL,2024-11-19,178.12,23434900,0.016087,173.048,165.14717,0.0786,0.276621,-0.222408,54.87739,3.200703,3.321262
GOOGL,2024-11-20,175.98,18997100,-0.012014,173.708,165.3355,0.081091,0.274743,-0.222408,56.70615,2.998482,3.256706
GOOGL,2024-11-21,167.63,59734400,-0.047449,173.9535,165.41517,0.030175,0.330041,-0.222408,45.8858,2.139779,3.033321
GOOGL,2024-11-22,164.75999,38604600,-0.017121,173.928,165.46483,-0.003086,0.332141,-0.222408,45.05517,1.213675,2.669392
GOOGL,2024-11-25,167.64999,33135300,0.017541,173.9745,165.536,0.005578,0.336622,-0.222408,47.80875,0.704805,2.276474
GOOGL,2024-11-26,169.12,20486700,0.008768,173.9465,165.732,-0.0033,0.331989,-0.222408,41.28332,0.41535,1.904249
GOOGL,2024-11-27,169.23,19266500,0.00065,173.685,165.945,-0.029978,0.315002,-0.222408,34.94509,0.192612,1.561922
GOOGL,2024-11-29,168.95,14257200,-0.001655,173.577,166.14017,-0.012623,0.307877,-0.222408,36.995,-0.00643,1.248252
GOOGL,2024-12-02,171.49001,23789100,0.015034,173.587,166.483,0.001168,0.312747,-0.222408,37.92257,0.040321,1.006665
GOOGL,2024-12-03,171.34,22248700,-0.000875,173.692,166.86017,0.012408,0.309464,-0.222408,35.54556,0.064523,0.818237
GOOGL,2024-12-04,174.37,31615100,0.017684,173.9235,167.28867,0.027277,0.315189,-0.209331,43.70989,0.324459,0.719481
GOOGL,2024-12-05,172.64,21356200,-0.009921,173.73,167.64667,-0.021925,0.282725,-0.190867,45.71178,0.386409,0.652867
GOOGL,2024-12-06,174.71001,21462400,0.01199,173.428,167.98033,-0.033416,0.271636,-0.176378,53.33734,0.595671,0.641428
GOOGL,2024-12-09,175.37,25389600,0.003778,173.279,168.27883,-0.016709,0.268605,-0.17324,50.11249,0.805483,0.674239
GOOGL,2024-12-10,185.17,54813000,0.055882,173.52,168.73067,0.026726,0.333782,-0.166649,59.2544,1.742453,0.887882
GOOGL,2024-12-11,195.39999,67894100,0.055247,174.209,169.332,0.075873,0.384367,-0.164086,71.02641,3.272757,1.364857
GOOGL,2024-12-12,191.96001,34817500,-0.017605,174.863,169.86783,0.073122,0.386121,-0.155299,79.47662,4.160003,1.923886
GOOGL,2024-12-13,189.82001,25143500,-0.011148,175.575,170.32917,0.081103,0.381379,-0.155299,80.90777,4.637018,2.466512
GOOGL,2024-12-16,196.66,44934900,0.036034,176.7835,170.88033,0.140124,0.388216,-0.155299,82.60285,5.503545,3.073919
GOOGL,2024-12-17,195.42,43504000,-0.006305,177.7895,171.43983,0.114775,0.38922,-0.155299,79.71081,6.020812,3.663298
GOOGL,2024-12-18,188.39999,34166100,-0.035923,178.3035,171.875,0.057714,0.413868,-0.155299,68.73168,5.797464,4.090131
GOOGL,2024-12-19,188.50999,32265200,0.000584,178.93,172.32533,0.071201,0.410153,-0.148813,69.17647,5.565184,4.385141
GOOGL,2024-12-20,191.41,63462900,0.015384,180.119,172.80333,0.14186,0.364171,-0.142431,69.39252,5.551117,4.618337
GOOGL,2024-12-23,194.63,25675000,0.016823,181.6125,173.31467,0.181294,0.354271,-0.132493,71.39446,5.733701,4.841409
GOOGL,2024-12-24,196.11,10403300,0.007604,183.0355,173.819,0.169758,0.352697,-0.132441,70.55599,5.929472,5.059022
GOOGL,2024-12-26,195.60001,12046600,-0.002601,184.3595,174.29583,0.156575,0.354715,-0.132441,72.22223,5.974599,5.242137
GOOGL,2024-12-27,192.75999,18891400,-0.014519,185.536,174.74417,0.139042,0.362618,-0.126253,67.21342,5.715314,5.336773
GOOGL,2024-12-30,191.24001,14264700,-0.007885,186.6505,175.16717,0.131933,0.365204,-0.126253,64.89023,5.325786,5.334576
GOOGL,2024-12-31,189.3,17466900,-0.010144,187.541,175.53783,0.103854,0.36829,-0.126253,54.54546,4.80515,5.22869
GOOGL,2025-01-02,189.42999,20370800,0.000687,188.4455,175.97867,0.10558,0.36799,-0.109632,41.55108,4.352854,5.053523
GOOGL,2025-01-03,191.78999,18596200,0.012458,189.3165,176.4355,0.099902,0.366116,-0.109632,49.75181,4.137148,4.870248
GOOGL,2025-01-06,196.87,29563600,0.026487,190.528,177.019,0.14035,0.369205,-0.108422,59.47834,4.326243,4.761447
GOOGL,2025-01-07,195.49001,26487200,-0.00701,191.567,177.57583,0.11894,0.371842,-0.102041,48.15632,4.315008,4.672159
GOOGL,2025-01-08,193.95,24864800,-0.007878,192.496,178.08767,0.105947,0.375008,-0.092831,47.70527,4.134182,4.564564
GOOGL,2025-01-10,192.03999,26665200,-0.009848,192.8395,178.539,0.037101,0.326941,-0.092831,56.76077,3.793031,4.410257
GOOGL,2025-01-13,191.00999,21823700,-0.005363,192.62,178.96483,-0.022467,0.26001,-0.092831,54.48994,3.400357,4.208277
GOOGL,2025-01-14,189.66,17174900,-0.007068,192.505,179.37317,-0.011982,0.253703,-0.092831,46.67174,2.946264,3.955874
GOOGL,2025-01-15,195.55,21776000,0.031056,192.7915,179.91683,0.030186,0.273617,-0.092831,51.5884,3.026775,3.770055
GOOGL,2025-01-16,192.91,17815400,-0.0135,192.604,180.40833,-0.019068,0.24612,-0.092831,44.68792,2.844762,3.584996
GOOGL,2025-01-17,196.0,27735100,0.016018,192.633,180.9405,0.002968,0.252235,-0.092831,50.61161,2.916236,3.451244
GOOGL,2025-01-21,198.05,29971300,0.010459,193.1155,181.489,0.051221,0.214946,-0.092831,58.28896,3.102534,3.381502
GOOGL,2025-01-22,198.37,26200600,0.001616,193.6085,182.08217,0.052305,0.214849,-0.092831,61.60859,3.238663,3.352934
GOOGL,2025-01-23,197.98,26951400,-0.001966,193.937,182.66983,0.034324,0.20997,-0.092831,64.8834,3.277298,3.337807
GOOGL,2025-01-24,200.21001,23877500,0.011264,194.216,183.25217,0.02867,0.205566,-0.092831,67.24251,3.448113,3.359868
GOOGL,2025-01-27,191.81,41728900,-0.041956,194.001,183.67033,-0.021926,0.255288,-0.092831,50.02682,2.872561,3.262407
GOOGL,2025-01-28,195.3,24157900,0.018195,193.986,184.09733,-0.001534,0.264064,-0.092831,47.80175,2.667299,3.143385
GOOGL,2025-01-29,195.41,18218300,0.000563,194.1185,184.4465,0.013748,0.258389,-0.092831,49.88385,2.48486,3.01168
GOOGL,2025-01-30,200.87,24354700,0.027941,194.6,184.9425,0.050356,0.273266,-0.092831,59.01981,2.74916,2.959176
GOOGL,2025-01-31,204.02,32001100,0.015682,195.336,185.488,0.07776,0.272667,-0.092831,65.12627,3.176187,3.002578
GOOGL,2025-02-03,201.23,27838300,-0.013675,195.926,186.02117,0.062292,0.279584,-0.092831,62.35493,3.251991,3.052461
GOOGL,2025-02-04,206.38,43856400,0.025593,196.6555,186.63183,0.076073,0.289095,-0.092831,68.51194,3.685149,3.178998
GOOGL,2025-02-05,191.33,70373900,-0.072924,196.3785,186.87883,-0.02814,0.385162,-0.092831,46.11561,2.781952,3.099589
GOOGL,2025-02-06,191.60001,29297400,0.001411,196.184,187.05967,-0.019899,0.384619,-0.092831,48.73918,2.064154,2.892502
GOOGL,2025-02-07,185.34,49315000,-0.032672,195.7535,187.17617,-0.044393,0.400483,-0.101948,40.3302,0.97888,2.509778
GOOGL,2025-02-10,186.47,23105600,0.006097,195.475,187.27817,-0.029004,0.400316,-0.101948,39.31735,0.207582,2.049338
GOOGL,2025-02-11,185.32001,21239500,-0.006167,195.1905,187.33983,-0.029789,0.400438,-0.102045,38.14286,-0.490815,1.541308
GOOGL,2025-02-12,183.61,22072600,-0.009227,194.888,187.41867,-0.031899,0.400931,-0.11033,37.24935,-1.168809,0.999284
GOOGL,2025-02-13,186.14,21402500,0.013779,194.4175,187.59467,-0.048121,0.386878,-0.11033,37.58165,-1.484858,0.502456
GOOGL,2025-02-14,185.23,20448400,-0.004889,194.0335,187.807,-0.039811,0.384735,-0.11033,43.30757,-1.788147,0.044335
GOOGL,2025-02-18,183.77,29916700,-0.007882,193.422,187.94817,-0.062398,0.379419,-0.11033,37.76789,-2.121855,-0.388903
GOOGL,2025-02-19,185.27,19549400,0.008162,192.783,188.06733,-0.064529,0.378429,-0.11033,39.55071,-2.239468,-0.759016
GOOGL,2025-02-20,184.56,20441500,-0.003832,192.0925,188.21033,-0.069617,0.378032,-0.11033,31.36854,-2.362733,-1.079759
GOOGL,2025-02-21,179.66,35199200,-0.02655,191.1765,188.41083,-0.092535,0.386829,-0.12947,23.24255,-2.823264,-1.42846
GOOGL,2025-02-24,179.25,29854200,-0.002282,190.1285,188.65233,-0.10469,0.382446,-0.131457,24.52483,-3.184613,-1.779691
GOOGL,2025-02-25,175.42,41913400,-0.021367,189.309,188.78183,-0.085449,0.362697,-0.150015,12.98423,-3.736956,-2.171144
GOOGL,2025-02-26,172.73,35431300,-0.015335,188.1805,188.842,-0.115566,0.354674,-0.163049,18.43179,-4.341704,-2.605256
GOOGL,2025-02-27,168.5,39991000,-0.024489,186.835,188.82983,-0.13771,0.359751,-0.183545,15.43986,-5.103467,-3.104898
GOOGL,2025-02-28,170.28,48130600,0.010564,185.3055,188.852,-0.152288,0.342138,-0.183545,23.98066,-5.500137,-3.583946
GOOGL,2025-03-03,167.00999,40770500,-0.019204,183.455,188.77733,-0.181404,0.332382,-0.190765,18.69368,-6.009093,-4.068975
GOOGL,2025-03-04,170.92,45388000,0.023412,181.9395,188.77033,-0.150624,0.352053,-0.190765,28.7234,-6.027459,-4.460672
GOOGL,2025-03-05,173.02,30954900,0.012286,180.2715,188.74783,-0.161644,0.338163,-0.190765,34.53112,-5.805638,-4.729665
GOOGL,2025-03-06,172.35001,28302000,-0.003872,179.3225,188.743,-0.0992,0.23776,-0.190765,28.69943,-5.619132,-4.907559
GOOGL,2025-03-07,173.86,27385800,0.008761,178.4355,188.72883,-0.092589,0.241828,-0.190765,32.75706,-5.288518,-4.983751
GOOGL,2025-03-10,165.87,43604000,-0.045957,177.462,188.5705,-0.10505,0.26561,-0.196288,27.34177,-5.606602,-5.108321
GOOGL,2025-03-11,164.03999,39587400,-0.011033,176.3405,188.21833,-0.120287,0.262721,-0.205156,23.34923,-5.937903,-5.274237
GOOGL,2025-03-12,167.11,28372400,0.018715,175.43,187.74683,-0.098262,0.277275,-0.205156,29.31976,-5.8849,-5.39637
GOOGL,2025-03-13,162.75999,31756200,-0.026031,174.3875,187.26017,-0.113556,0.286912,-0.211358,29.70702,-6.123318,-5.541759
GOOGL,2025-03-14,165.49001,31995900,0.016773,173.355,186.85467,-0.110938,0.289811,-0.211358,34.34943,-6.022552,-5.637918
GOOGL,2025-03-17,164.28999,31184300,-0.007251,172.308,186.31517,-0.113049,0.289844,-0.211358,36.53521,-5.9707,-5.704474
GOOGL,2025-03-18,160.67,42074800,-0.022034,171.153,185.736,-0.125701,0.295478,-0.221485,35.7312,-6.150807,-5.793741
GOOGL,2025-03-19,163.89,34275600,0.020041,170.084,185.3275,-0.115399,0.306128,-0.221485,44.41213,-5.964955,-5.827984
GOOGL,2025-03-20,162.8,28138500,-0.006651,168.996,184.899,-0.117902,0.306034,-0.221485,40.77911,-5.83832,-5.830051
GOOGL,2025-03-21,163.99001,36625800,0.00731,168.2125,184.442,-0.08722,0.299521,-0.221485,46.0759,-5.577641,-5.779569
GOOGL,2025-03-24,167.67999,30879100,0.022501,167.634,183.99283,-0.064547,0.314376,-0.221485,45.76581,-5.015485,-5.626752
GOOGL,2025-03-25,170.56,24174400,0.017176,167.391,183.567,-0.027705,0.314513,-0.221485,46.84938,-4.288149,-5.359032
GOOGL,2025-03-26,165.06,28901600,-0.032247,167.0075,183.058,-0.044405,0.329933,-0.221485,41.69136,-4.108178,-5.108861
GOOGL,2025-03-27,162.24001,24508300,-0.017085,166.6945,182.54933,-0.037151,0.324256,-0.221485,37.14034,-4.145314,-4.916151
GOOGL,2025-03-28,154.33,48669300,-0.048755,165.897,181.93417,-0.093669,0.360824,-0.252205,37.20622,-4.758167,-4.884554
GOOGL,2025-03-31,154.64,54603500,0.002009,165.2785,181.3565,-0.074067,0.357321,-0.252205,39.21525,-5.159369,-4.939517
GOOGL,2025-04-01,157.07001,30672900,0.015714,164.586,180.81717,-0.081032,0.350586,-0.252205,38.30928,-5.221058,-4.995826
GOOGL,2025-04-02,157.03999,25041700,-0.000191,163.787,180.238,-0.092359,0.34567,-0.252205,42.59451,-5.212285,-5.039117
GOOGL,2025-04-03,150.72,46883400,-0.040244,162.7055,179.46883,-0.1255,0.368034,-0.269697,32.50414,-5.650171,-5.161328
GOOGL,2025-04-04,145.60001,62259500,-0.03397,161.2925,178.63733,-0.162545,0.375825,-0.294505,29.74204,-6.337288,-5.39652
GOOGL,2025-04-07,146.75,76794100,0.007898,160.3365,177.85067,-0.115271,0.352655,-0.294505,34.05863,-6.71167,-5.65955
GOOGL,2025-04-08,144.7,52200200,-0.013969,159.3695,177.06167,-0.117898,0.353379,-0.298866,27.41821,-7.092036,-5.946047
GOOGL,2025-04-09,158.71001,70406200,0.096821,158.9495,176.52333,-0.050266,0.502971,-0.298866,46.30933,-6.191614,-5.995161
GOOGL,2025-04-10,152.82001,48022000,-0.037112,158.4525,175.90933,-0.061071,0.511428,-0.298866,40.7087,-5.885454,-5.973219
GOOGL,2025-04-11,157.14,33636200,0.028268,158.035,175.26917,-0.050456,0.518797,-0.298866,41.32368,-5.2339,-5.825355
GOOGL,2025-04-14,159.07001,30333000,0.012282,157.774,174.70517,-0.031773,0.520848,-0.298866,40.39138,-4.509816,-5.562247
GOOGL,2025-04-15,156.31,27551500,-0.017351,157.556,174.04367,-0.027136,0.518613,-0.298866,42.33129,-4.111292,-5.272056
GOOGL,2025-04-16,153.33,28187400,-0.019065,157.028,173.29833,-0.064433,0.516264,-0.298866,42.2129,-3.989926,-5.01563
GOOGL,2025-04-17,151.16,33046600,-0.014152,156.446,172.5115,-0.071499,0.517685,-0.298866,46.92054,-4.022475,-4.816999
GOOGL,2025-04-21,147.67,26049100,-0.023088,155.63,171.673,-0.099518,0.52073,-0.298866,43.62306,-4.280541,-4.709707
GOOGL,2025-04-22,151.47,26971800,0.025733,154.8195,170.86067,-0.096672,0.523092,-0.298866,45.00178,-4.130814,-4.593929
GOOGL,2025-04-23,155.35001,31128800,0.025616,154.059,170.253,-0.089177,0.528574,-0.298866,48.58862,-3.656916,-4.406526
GOOGL,2025-04-24,159.28,45894000,0.025298,153.77,169.65267,-0.035018,0.527463,-0.298866,57.44606,-2.93045,-4.111311
GOOGL,2025-04-25,161.96001,56034000,0.016826,153.756,169.09517,-0.001726,0.52771,-0.298866,64.86191,-2.114097,-3.711868
GOOGL,2025-04-28,160.61,29745800,-0.008335,154.07,168.42417,0.040692,0.496316,-0.298866,62.54525,-1.558104,-3.281115
GOOGL,2025-04-29,160.16,26809000,-0.002802,154.346,167.69317,0.035696,0.496666,-0.298866,64.41089,-1.140638,-2.85302
GOOGL,2025-04-30,158.8,34981100,-0.008492,154.4325,166.986,0.011014,0.495367,-0.298866,50.10978,-0.909055,-2.464227
GOOGL,2025-05-01,161.3,30203200,0.015743,154.6455,166.23467,0.027127,0.498081,-0.298866,61.27658,-0.517826,-2.074947
GOOGL,2025-05-02,164.03,25715000,0.016925,155.311,165.77967,0.088309,0.474882,-0.298866,59.56678,0.012372,-1.657483
GOOGL,2025-05-05,164.21001,21341800,0.001097,156.2415,165.32317,0.127816,0.452857,-0.298866,57.50145,0.441987,-1.237589
GOOGL,2025-05-06,163.23,21277200,-0.005968,157.0655,164.95467,0.1123,0.454921,-0.298866,60.6527,0.695366,-0.850998
GOOGL,2025-05-07,151.38,127490100,-0.072597,157.3995,164.36983,0.046165,0.529974,-0.298866,47.64208,-0.059341,-0.692666
GOOGL,2025-05-08,154.28,57498700,0.019157,157.178,163.8525,-0.027913,0.403905,-0.298866,53.70722,-0.41862,-0.637857
GOOGL,2025-05-09,152.75,32435300,-0.009917,157.1745,163.33817,-0.000458,0.382727,-0.298866,56.33101,-0.817388,-0.673763
GOOGL,2025-05-12,158.46001,44138800,0.037381,157.2405,162.87683,0.0084,0.392807,-0.298866,58.31549,-0.664998,-0.67201
GOOGL,2025-05-13,159.53,42382100,0.006752,157.2635,162.4485,0.002892,0.391134,-0.298866,55.3289,-0.452671,-0.628142
GOOGL,2025-05-14,165.37,48755900,0.036608,157.7165,162.14183,0.057962,0.405227,-0.298866,57.40335,0.18471,-0.465572
GOOGL,2025-05-15,163.96001,33146700,-0.008526,158.248,161.78667,0.069328,0.399252,-0.298866,52.50878,0.569499,-0.258558
GOOGL,2025-05-16,166.19,42846900,0.013601,158.9995,161.4805,0.099431,0.394958,-0.298866,56.84831,1.042374,0.001629
GOOGL,2025-05-19,166.53999,30426100,0.002106,159.943,161.26183,0.127785,0.38103,-0.298866,57.8494,1.4289,0.287083
GOOGL,2025-05-20,163.98,46607700,-0.015372,160.5685,161.00733,0.082591,0.381176,-0.298866,56.19024,1.511235,0.531913
GOOGL,2025-05-21,168.56,73416000,0.02793,161.229,160.893,0.085034,0.382981,-0.298866,58.26503,1.923875,0.810306
GOOGL,2025-05-22,170.87,74864400,0.013704,161.8085,160.862,0.072765,0.376739,-0.298866,57.86207,2.409518,1.130148
GOOGL,2025-05-23,168.47,35211400,-0.014046,162.134,160.8615,0.040195,0.378506,-0.298866,54.65879,2.571097,1.418338
GOOGL,2025-05-27,172.89999,37995700,0.026295,162.7485,160.90517,0.076521,0.385559,-0.298866,59.83324,3.021779,1.739026
GOOGL,2025-05-28,172.36,34784000,-0.003123,163.3585,160.99433,0.076174,0.385636,-0.298866,77.70738,3.297364,2.050694
GOOGL,2025-05-29,171.86,29317300,-0.002901,164.0115,161.01,0.082242,0.383747,-0.298866,74.78853,3.435816,2.327718
GOOGL,2025-05-30,171.74001,52639900,-0.000698,164.5335,160.98867,0.064724,0.381644,-0.298866,77.88552,3.495563,2.561287
GOOGL,2025-06-02,169.03,38612300,-0.01578,164.7835,160.93333,0.030482,0.383944,-0.298866,67.02095,3.286355,2.706301
GOOGL,2025-06-03,166.17999,45084900,-0.016861,164.882,160.80533,0.011997,0.389621,-0.298866,60.12794,2.857644,2.736569
GOOGL,2025-06-04,168.05,26900800,0.011253,165.123,160.84167,0.029529,0.390397,-0.298866,54.64312,2.638367,2.716929
GOOGL,2025-06-05,168.21001,36379100,0.000952,165.9645,160.91117,0.111177,0.274813,-0.298866,57.69649,2.449266,2.663396
GOOGL,2025-06-06,173.67999,35731800,0.032519,166.9345,161.02067,0.125745,0.28747,-0.298866,62.13938,2.709551,2.672627
GOOGL,2025-06-09,176.09,28935900,0.013876,168.1015,161.24283,0.152799,0.282253,-0.298866,64.50928,3.07485,2.753072
GOOGL,2025-06-10,178.60001,61766100,0.014254,169.1085,161.46133,0.127098,0.260656,-0.298866,72.24591,3.526241,2.907706
GOOGL,2025-06-11,177.35001,31646800,-0.006999,169.9995,161.679,0.111703,0.264757,-0.298866,64.88318,3.739995,3.074164
GOOGL,2025-06-12,175.7,20941900,-0.009304,170.516,161.9295,0.062466,0.242274,-0.298866,58.36509,3.73322,3.205975
GOOGL,2025-06-13,174.67,27663100,-0.005862,171.0515,162.10917,0.065321,0.240752,-0.298866,61.27272,3.603203,3.285421
GOOGL,2025-06-16,176.77,27389200,0.012023,171.5805,162.342,0.063662,0.239918,-0.298866,57.68774,3.627798,3.353896
GOOGL,2025-06-17,175.95,24973000,-0.004639,172.051,162.54133,0.056503,0.241515,-0.298866,57.05303,3.540311,3.391179
